beer_name,review_overall,review_aroma,review_appearance,review_palate,review_taste,beer_abv,beer_style,brewery_name,review_count,style_embed
Arbor Brewing Special Reserve 2004,3.8333333333333335,4.333333333333333,4.166666666666667,4.166666666666667,4.0,6.44,American Wild Ale,Arbor Brewing Company,3,-0.33344998955726624
Arbor Brewing Special Reserve 2005,4.5,4.5,4.0,4.0,5.0,9.0,American Wild Ale,Arbor Brewing Company,1,-0.33344998955726624
Arbor Brewing St. Pat's Strong Stout,4.0,4.0,3.5,4.5,4.0,7.0,Foreign / Export Stout,Arbor Brewing Company,1,-0.05791547894477844
Arbor Brewing Steamroller Russian Imperial Stout,3.375,3.75,3.625,3.75,3.5,10.0,Russian Imperial Stout,Arbor Brewing Company,4,-0.049226313829422
Arbor Brewing Strawberry Blonde,3.4375,3.625,3.4375,3.125,3.1875,7.75,Fruit / Vegetable Beer,Arbor Brewing Company,8,-0.01621389389038086
Arbor Brewing Super Snapper VSB,3.875,3.75,4.0,3.75,3.75,7.0,Extra Special / Strong Bitter (ESB),Arbor Brewing Company,4,0.13803312182426453
Arbor Brewing Terminator Doppelbock,3.75,3.5625,3.75,3.6875,3.625,8.5,Doppelbock,Arbor Brewing Company,8,0.4923686683177948
Arbor Brewing Tree Fort Beer,3.5833333333333335,3.4791666666666665,3.5,3.4583333333333335,3.5416666666666665,4.5,English Pale Ale,Arbor Brewing Company,24,-0.2627007067203522
Arbor Brewing Triple Stone Extra Special Bitter,3.8125,3.8125,4.0,3.9375,4.0,5.0,Extra Special / Strong Bitter (ESB),Arbor Brewing Company,8,0.13803312182426453
Arbor Brewing Uskratch Maibock,3.75,3.875,3.5,3.75,3.875,8.0,Maibock / Helles Bock,Arbor Brewing Company,4,0.46534162759780884
Arbor Brewing Velvet Hammer,3.607142857142857,3.642857142857143,3.892857142857143,3.5357142857142856,3.5714285714285716,8.0,American Wild Ale,Arbor Brewing Company,14,-0.33344998955726624
Arch Ale,3.473684210526316,3.0526315789473686,3.526315789473684,3.1315789473684212,3.026315789473684,5.84,American Amber / Red Ale,The Hartford Better Beer Co.,19,-0.3161865174770355
Arch Angel,3.0,3.5,4.0,3.0,3.0,8.6,American Strong Ale,John Harvard's Brewery & Ale House,1,-0.3154928982257843
Arch City Pale,3.75,3.75,3.25,4.0,3.75,5.0,American Pale Ale (APA),Shamrock Brewing Co.,2,-0.3648636043071747
Arch IPA,2.7777777777777777,2.611111111111111,3.5,3.0555555555555554,2.6666666666666665,6.3,English India Pale Ale (IPA),The Hartford Better Beer Co.,9,-0.2707068622112274
ArchAngel,2.75,3.0,2.75,3.0,3.0,8.5,Tripel,Paddock Wood Brewing Co.,2,0.4301151633262634
Archa Beer,2.625,2.75,2.25,2.5,2.625,5.4,American Adjunct Lager,Cosmos Brewery (Thai Beverage Plc.),4,0.043954163789749146
Archbishop Amber,3.1666666666666665,3.0,3.6666666666666665,3.5,3.1666666666666665,5.84,American Amber / Red Ale,St. Francis Brewery & Restaurant,3,-0.3161865174770355
Archer's Ale,3.657608695652174,3.4130434782608696,3.6902173913043477,3.4347826086956523,3.527173913043478,5.31,English Pale Ale,Sherwood Forest Brewers Ltd.,92,-0.2627007067203522
Archer's Kristall Weizen,4.0,3.5,3.5,3.5,4.0,5.29,Kristalweizen,Tuck's Brewery,1,0.5359965562820435
Arctic Beer,3.0,3.0,3.0,3.0,3.0,4.5,Euro Pale Lager,Mack Bryggeri,1,0.1341695338487625
Arctic Blast Vanilla Porter,3.5,4.0,3.5,4.0,3.75,5.8,American Porter,Vertigo Brewing,2,0.21495984494686127
Arctic Dark,3.5,3.75,3.5,3.25,3.5,5.0,Euro Dark Lager,Bushwakker Brewing Company,2,0.1586175411939621
Arctic Experience,1.0,1.0,3.0,1.5,1.5,4.7,Euro Pale Lager,Mack Bryggeri,1,0.1341695338487625
Arctic XPA,4.0,3.5,4.0,4.5,4.5,5.8,American Pale Ale (APA),Kenai River Brewing Co.,1,-0.3648636043071747
Ard Righ Irish Stout,4.5,4.5,4.0,4.5,4.5,4.3,Irish Dry Stout,Chelsea Brewing Company,1,-0.13754349946975708
Ardelle Christmas Ale 2010,4.0,3.8333333333333335,3.5,3.8333333333333335,4.166666666666667,6.0,Flanders Oud Bruin,People's Brewing Company,3,0.36244088411331177
Ardenne Ale,3.6666666666666665,3.3333333333333335,3.3333333333333335,3.3333333333333335,3.5,5.599999999999999,Saison / Farmhouse Ale,John Harvard's Brewery & Ale House,3,-0.23191258311271667
Ardnave Ale,3.5,3.25,3.75,3.5,3.25,4.6,English Bitter,Islay Ale Co. Ltd.,2,0.18195044994354248
Ariana,2.4166666666666665,2.75,3.3333333333333335,2.1666666666666665,2.5,4.5,American Adjunct Lager,Ariana Brewery,6,0.043954282999038696
Ariana Tumno (Dark),4.0,3.5,3.0,2.5,3.5,5.5,Euro Dark Lager,Ariana Brewery,1,0.1586175411939621
Aries American Wheat,5.0,4.0,5.0,4.5,4.0,5.1,American Pale Wheat Ale,Ram Restaurant & Brewery,1,-0.30808117985725403
Aristokrat Blagorodnoye,3.0,3.5,3.0,3.0,3.5,4.5,Euro Pale Lager,"Russkaya Pivovarennaya Kompaniya ""Chmelyoff""",1,0.1341695338487625
Aristokrat Svetloye,2.0,2.0,2.5,2.5,2.0,4.5,Euro Pale Lager,"Russkaya Pivovarennaya Kompaniya ""Chmelyoff""",1,0.1341695338487625
Arizona,3.8333333333333335,3.0,3.5,3.8333333333333335,3.6666666666666665,4.1,English Bitter,Phoenix Brewery Co Ltd,3,0.18195044994354248
Arizona Peach,3.6176470588235294,3.6176470588235294,3.3529411764705883,3.411764705882353,3.3529411764705883,4.2,Fruit / Vegetable Beer,Four Peaks Brewing Company,17,-0.01621389389038086
Arkham Stout,4.1,4.1,4.1,4.3,4.2,6.1,Milk / Sweet Stout,Blue Cat Brew Pub,5,-0.160580575466156
Armadillo Amber,3.5,3.0,3.1666666666666665,3.1666666666666665,3.3333333333333335,5.84,American Amber / Red Ale,Hale's Ales Brewery & Pub,3,-0.3161865174770355
Arnstädter UrBock,4.0,3.5,4.5,4.0,4.0,7.1,Maibock / Helles Bock,Stadtbrauerei Arnstadt,1,0.46534162759780884
Aromatic Ale,3.5,4.0,3.5,3.5,4.0,8.5,Belgian Strong Pale Ale,Umenishiki Yamakawa,1,-0.18522727489471436
Arquebus,4.203125,4.28125,3.890625,4.078125,4.421875,10.75,English Barleywine,Cambridge Brewing Company,32,0.0043510496616363525
Arrogant Jerk,2.0,2.5,4.5,4.0,3.0,7.7,American Strong Ale,Alcatraz Brewing Co.,1,-0.3154928982257843
Arrowhead Pale Ale,4.071428571428571,4.392857142857143,4.107142857142857,4.178571428571429,4.178571428571429,5.2,American Pale Ale (APA),Marshall Brewing Company,14,-0.3648636043071747
Arroyo Amber Ale,2.0,2.5,3.0,3.0,2.5,5.84,American Amber / Red Ale,Crown City Brewery,1,-0.3161865174770355
Arsenal Porter,3.5,4.0,4.0,3.5,3.5,7.13,American Porter,Turtle Mountain Brewing Company,1,0.21495984494686127
Arsenalnoye Klassichiskoye,3.0,2.8333333333333335,3.3333333333333335,3.0,2.8333333333333335,4.5,Euro Pale Lager,Baltika Breweries,3,0.1341695338487625
Arsenalnoye Krepkoye (Strong),2.8260869565217392,2.8043478260869565,3.0869565217391304,2.8043478260869565,2.869565217391304,7.0,Euro Strong Lager,Baltika Breweries,23,0.20665515959262848
Arsenalnoye Traditional,3.5,3.2857142857142856,3.642857142857143,3.2142857142857144,3.2142857142857144,5.1,Euro Pale Lager,Baltika Breweries,7,0.1341695338487625
Arsenalnoye Zakalennoye,2.25,4.0,3.25,3.25,3.25,7.0,Chile Beer,Baltika Breweries,2,-0.06555026769638062
Art Of Neurosis IPA,4.166666666666667,4.0,4.0,3.8333333333333335,4.333333333333333,7.099999999999999,American IPA,2nd Shift Brewery,3,-0.28257158398628235
Art's Altbier,3.0,3.0,4.0,3.0,3.5,5.76,Altbier,Huntington Beach Beer Company,1,0.5084108114242554
Arthur's Ale,3.5,4.0,4.0,3.5,4.0,3.5,English Bitter,Keltek Brewing Company Ltd,1,0.18195044994354248
Artisan Saison,4.166666666666667,4.166666666666667,4.166666666666667,4.166666666666667,4.0,6.0,Saison / Farmhouse Ale,Rocky River Brewing,3,-0.23191258311271667
Artisan Vienna Lager,3.3333333333333335,3.1666666666666665,3.6666666666666665,3.1666666666666665,3.5,4.895999999999999,Vienna Lager,Rogue Ales,3,0.19473281502723694
Asahi Beijing Beer,3.125,2.5,2.75,3.125,2.875,3.6,Euro Pale Lager,Asahi Breweries Ltd,4,0.1341695338487625
Asahi Black (Kuronama),3.671875,3.4583333333333335,3.671875,3.453125,3.5572916666666665,5.0,English Stout,Asahi Breweries Ltd,96,-0.11671420931816101
Asahi Draft (Jukusen),3.231707317073171,2.6707317073170733,2.975609756097561,3.0365853658536586,2.8780487804878048,5.0,Japanese Rice Lager,Asahi Breweries Ltd,41,0.16953325271606445
Asahi English Type Dark,4.5,4.0,3.5,4.0,4.5,8.0,Foreign / Export Stout,Asahi Breweries Ltd,1,-0.057915449142456055
Asahi Fujisan Beer,3.9,3.4,3.6,3.4,3.6,5.5,Czech Pilsener,Asahi Breweries Ltd,5,0.6284887790679932
Asahi Ginger Draft,2.375,3.375,2.875,2.75,2.875,5.5,Herbed / Spiced Beer,Asahi Breweries Ltd,4,0.009793311357498169
Asahi Gubinama,1.75,2.25,1.5,2.0,1.5,5.0,Happoshu,Asahi Breweries Ltd,2,0.4420088827610016
Asahi Honnama Aqua Blue,1.8571428571428572,1.5714285714285714,1.5714285714285714,1.2857142857142858,1.2142857142857142,5.0,Happoshu,Asahi Breweries Ltd,7,0.4420088827610016
Asahi Honnama Clear Black,4.25,3.25,4.0,2.75,3.5,5.0,Happoshu,Asahi Breweries Ltd,2,0.4420088827610016
Asahi Honnama Gold,3.3333333333333335,3.6666666666666665,3.0,3.3333333333333335,3.3333333333333335,5.5,Happoshu,Asahi Breweries Ltd,3,0.4420088827610016
Asahi Honnama Red,3.0,2.7222222222222223,3.0555555555555554,2.638888888888889,2.5833333333333335,5.5,Happoshu,Asahi Breweries Ltd,18,0.4420088827610016
Asahi Kita No Syokunin,3.5,3.0,3.0,3.5,3.0,5.5,German Pilsener,Asahi Breweries Ltd,1,0.5836557149887085
Asahi Kiwami,3.5,3.0,2.6666666666666665,3.1666666666666665,3.5,5.5,Japanese Rice Lager,Asahi Breweries Ltd,3,0.16953325271606445
Asahi Kohaku No Toki,4.5,4.5,4.0,3.5,4.0,5.04,Munich Dunkel Lager,Asahi Breweries Ltd,1,0.2676950991153717
Asahi Koubo Number 111,3.0,3.5,2.5,2.5,3.5,5.0,German Pilsener,Asahi Breweries Ltd,1,0.5836557149887085
Asahi Koubo Number 318,3.0,2.5,2.5,3.0,3.5,5.0,German Pilsener,Asahi Breweries Ltd,1,0.5836557149887085
Asahi Koubo Number 787,3.5,3.75,3.25,3.75,3.75,5.0,German Pilsener,Asahi Breweries Ltd,2,0.5836557149887085
Asahi Koubo Number 920,3.0,3.0,3.0,3.0,2.5,5.0,German Pilsener,Asahi Breweries Ltd,1,0.5836557149887085
Asahi Mild Aroma,4.0,3.0,3.5,3.5,3.0,5.5,Munich Helles Lager,Asahi Breweries Ltd,1,0.29436808824539185
Asahi Mugikaorutoki,3.0,3.3333333333333335,2.6666666666666665,2.5,3.1666666666666665,5.5,Happoshu,Asahi Breweries Ltd,3,0.4420088827610016
Asahi Orion,2.5,3.5,4.0,2.5,2.5,5.0,Japanese Rice Lager,Asahi Breweries Ltd,1,0.16953325271606445
Asahi Point One,2.0,1.0,1.5,3.0,2.0,0.1,Low Alcohol Beer,Asahi Breweries Ltd,1,-0.08058828115463257
Asahi Premium,3.5,2.75,3.75,3.5,3.25,6.5,Belgian Pale Ale,Asahi Breweries Ltd,2,-0.17921844124794006
Asahi Royal Brew,3.5,3.0,3.5,3.0,3.5,5.5,German Pilsener,Asahi Breweries Ltd,1,0.5836557149887085
Asahi Select,3.037037037037037,3.0,3.2962962962962963,2.9074074074074074,3.0,4.9,Euro Pale Lager,Asahi Breweries Ltd,27,0.1341695338487625
Asahi Shinnama,2.1666666666666665,2.0,2.5,2.0,2.1666666666666665,5.0,Happoshu,Asahi Breweries Ltd,3,0.4420088827610016
Asahi Shinnama 3,1.0,2.0,2.5,1.0,1.5,5.0,Happoshu,Asahi Breweries Ltd,1,0.4420088827610016
Asahi Sparks,1.5,2.5,2.0,2.5,1.0,5.5,Happoshu,Asahi Breweries Ltd,1,0.4420088827610016
Asahi Stout,3.9285714285714284,3.5714285714285716,3.7142857142857144,3.7857142857142856,3.7142857142857144,8.0,Foreign / Export Stout,Asahi Breweries Ltd,7,-0.05791547894477844
Asahi Strong Off,4.0,2.0,3.0,3.5,3.0,7.0,Happoshu,Asahi Breweries Ltd,1,0.4420088827610016
Asahi Super Dry,2.985781990521327,2.4928909952606637,2.874407582938389,2.758293838862559,2.6718009478672986,5.0,Japanese Rice Lager,Asahi Breweries Ltd,422,0.16953325271606445
Asahi Super Malt,1.0,2.5,3.0,1.5,1.5,4.9,Euro Pale Lager,Asahi Breweries Ltd,1,0.1341695338487625
Asahi Super Yeast Kokukoku No Nama Beer,2.0,2.0,2.0,2.0,2.5,5.5,Japanese Rice Lager,Asahi Breweries Ltd,1,0.16953325271606445
Asahi Zeitaku Biyori,3.0,3.0,3.0,3.5,3.0,5.5,Happoshu,Asahi Breweries Ltd,1,0.4420088827610016
Ascension,3.6785714285714284,3.5,3.857142857142857,3.8035714285714284,3.625,6.8,Belgian IPA,The Tap Brewing Company,28,-0.09316614270210266
Ascension Imperial Pilsner,4.5,4.0,3.5,4.0,4.0,8.1,American Double / Imperial Pilsner,TableRock BrewPub,1,0.27285969257354736
Ashford,4.5,4.0,4.0,4.0,4.25,4.2,American Brown Ale,Thornbridge Brewery,2,-0.33238473534584045
Ashland Amber,3.8214285714285716,3.607142857142857,3.8520408163265305,3.7244897959183674,3.693877551020408,5.4,American Amber / Red Ale,Caldera Brewing Company,98,-0.3161865174770355
Asian Saison,4.5,4.25,3.75,4.25,4.375,7.0,Saison / Farmhouse Ale,Cigar City Brewing,4,-0.23191258311271667
Aslan,2.5,3.5,3.5,3.0,2.5,6.12,Belgian Pale Ale,New Old Lompoc Brewery,1,-0.17921844124794006
Asmara Lager Beer,4.0,3.5,3.5,3.0,3.5,5.0,American Adjunct Lager,Asmara Breweries,1,0.043954282999038696
Aspargesøl,2.5,3.0,2.75,3.0,2.75,5.2,Fruit / Vegetable Beer,Herslev Bryghus,2,-0.01621389389038086
Aspen Edge,2.409090909090909,1.9696969696969697,2.242424242424242,2.143939393939394,1.9848484848484849,4.13,Light Lager,Coors Brewing Company,66,0.08549386262893677
Aspen Point Amber,2.5,2.5,3.5,3.0,2.5,5.84,American Amber / Red Ale,Klamath Basin Brewing Co.,1,-0.3161865174770355
Asterie Blanche,4.0,3.5,4.0,3.75,4.0,4.9,Witbier,Brasserie D'Ecaussinnes,2,0.44524097442626953
Astika,3.0,2.6666666666666665,3.0833333333333335,2.8333333333333335,2.75,4.5,Euro Pale Lager,Kamenitza AD,6,0.1341695338487625
Astoria Amber,3.75,3.5,3.5,3.25,3.75,5.84,American Amber / Red Ale,Astoria Brewing Company / Wet Dog Cafe,2,-0.3161865174770355
Asylum,3.3636363636363638,3.602272727272727,3.784090909090909,3.409090909090909,3.375,11.0,Tripel,Left Coast Brewing Company,44,0.4301151633262634
AtTENuation,4.0,3.9,3.95,4.0,4.0,8.5,Belgian Strong Pale Ale,Port Brewing Company / Pizza Port,10,-0.18522727489471436
Atari Rice Ale,4.5,4.0,4.0,4.0,4.0,7.0,Japanese Rice Lager,John Harvard's Brewery & Ale House,1,0.16953325271606445
Ate,4.375,4.25,4.0,4.25,4.625,6.44,American Wild Ale,Freetail Brewing Company,4,-0.33344998955726624
Athena,3.5,3.75,3.875,3.875,3.875,5.5,American Wild Ale,Goose Island Beer Co.,4,-0.33344998955726624
Atlantic Amber,3.9881889763779528,3.594488188976378,3.8818897637795278,3.661417322834646,3.720472440944882,5.0,American Amber / Red Ale,New England Brewing Co.,127,-0.3161865174770355
Atlantic Au Pineau,2.6176470588235294,3.0294117647058822,3.176470588235294,2.8823529411764706,2.764705882352941,4.5,Belgian Pale Ale,Brasserie Des Gabariers (L&L Cognac SA),17,-0.17921850085258484
Atlantic Blonde,4.0,4.0,3.0,4.0,4.0,5.0,American Blonde Ale,Brasserie Des Gabariers (L&L Cognac SA),1,-0.2778026759624481
Atlantic City Gold,4.0,3.5,4.0,3.5,4.0,4.970000000000001,Kölsch,Lander Brewing Company,1,0.5499070882797241
Atlantic IPA,4.25,4.0,4.5,4.375,4.125,5.5,American IPA,BrewPub København,4,-0.28257158398628235
Atlas Amber Ale,3.8,3.4,3.8,3.7,3.7,5.84,American Amber / Red Ale,Big Time Brewery & Alehouse,5,-0.3161865174770355
Atlas Festbier Spezial,3.4166666666666665,3.25,3.5833333333333335,3.6666666666666665,3.5,5.0,Munich Helles Lager,DC Brau Brewing Co.,6,0.29436808824539185
Atlas India Pale Ale,3.6136363636363638,3.4696969696969697,3.712121212121212,3.553030303030303,3.515151515151515,6.5,American IPA,Marshall Brewing Company,66,-0.28257158398628235
Atom Smasher Wee Heavy,4.0,4.0,4.0,4.0,4.0,8.6,Scotch Ale / Wee Heavy,Equinox Brewing Company,1,-0.21013888716697693
Atomic Blonde Ale,4.125,3.25,3.5,3.625,3.75,5.5,American Blonde Ale,Blue Corn Brewery,4,-0.2778026759624481
Atomic Pale Ale,3.65,3.2,3.25,3.55,3.3,4.7,American Pale Ale (APA),Gage Roads Brewing Company,10,-0.3648636043071747
Atomic Raygun,3.6538461538461537,3.5384615384615383,3.9615384615384617,3.769230769230769,3.6538461538461537,8.3,American Amber / Red Ale,Spring House Brewing Company,13,-0.3161865174770355
Atomium Grand Cru,3.9027777777777777,3.9652777777777777,4.027777777777778,3.7291666666666665,3.875,8.0,Belgian Strong Pale Ale,Brouwerij Van Steenberge N.V.,72,-0.18522727489471436
Atwater Bloktoberfest,3.280701754385965,3.289473684210526,3.8508771929824563,3.473684210526316,3.210526315789474,6.3,Märzen / Oktoberfest,Atwater Block Brewery,57,0.37413153052330017
Atwater Bourbon Barrel Aged Shaman's Porter,3.2222222222222223,3.2222222222222223,3.888888888888889,3.388888888888889,3.388888888888889,6.8,American Porter,Atwater Block Brewery,9,0.21495984494686127
Atwater Cherry Stout,2.9516129032258065,3.032258064516129,3.4838709677419355,2.879032258064516,2.870967741935484,6.5,American Stout,Atwater Block Brewery,62,-0.22222724556922913
Atwater Conniption Fit Double IPA,3.6875,3.4375,3.9375,3.625,3.5,8.0,American Double / Imperial IPA,Atwater Block Brewery,8,-0.2876265347003937
Atwater D Light,3.6538461538461537,3.3076923076923075,3.5384615384615383,3.3076923076923075,3.230769230769231,4.5,Kölsch,Atwater Block Brewery,13,0.5499070882797241
Atwater Double Down Imperial Amber Ale,3.0476190476190474,3.4285714285714284,3.6666666666666665,2.9523809523809526,2.9047619047619047,7.5,American Amber / Red Ale,Atwater Block Brewery,21,-0.3161865174770355
Atwater Dunkel,3.3968253968253967,3.388888888888889,3.6666666666666665,3.2936507936507935,3.388888888888889,5.6,Munich Dunkel Lager,Atwater Block Brewery,63,0.2676950991153717
Atwater Dunkel Weizen,4.0,3.75,4.0,3.75,3.75,6.220000000000001,Dunkelweizen,Atwater Block Brewery,4,0.5173115134239197
Atwater Grand Circus IPA,2.911764705882353,2.735294117647059,3.5,3.2058823529411766,2.8823529411764706,4.2,American IPA,Atwater Block Brewery,17,-0.28257158398628235
Atwater Hefeweizen,3.75,3.75,3.75,4.25,3.75,5.2,Hefeweizen,Atwater Block Brewery,2,0.6190725564956665
Atwater Hell Pale Lager,3.2794117647058822,3.0294117647058822,3.323529411764706,3.088235294117647,3.088235294117647,5.0,Munich Helles Lager,Atwater Block Brewery,34,0.29436808824539185
Atwater Hopstrike,3.5,3.5,4.5,3.5,3.5,5.4,Belgian Pale Ale,Atwater Block Brewery,1,-0.17921844124794006
Atwater Hummel Weizen,4.5,4.0,4.0,4.0,4.0,5.0200000000000005,Hefeweizen,Atwater Block Brewery,1,0.6190725564956665
Atwater Maibock,3.263888888888889,3.25,3.4583333333333335,3.3333333333333335,3.1666666666666665,7.5,Maibock / Helles Bock,Atwater Block Brewery,36,0.46534162759780884
Atwater Pale Ale,3.076923076923077,3.1153846153846154,3.3461538461538463,3.076923076923077,3.076923076923077,5.2155555555555555,American Pale Ale (APA),Atwater Block Brewery,13,-0.3648636043071747
Atwater Pilsner,3.52,3.27,3.62,3.39,3.39,4.98,German Pilsener,Atwater Block Brewery,50,0.5836557149887085
Atwater Rost,2.8260869565217392,3.0217391304347827,3.260869565217391,2.9347826086956523,2.760869565217391,5.0,American Amber / Red Ale,Atwater Block Brewery,23,-0.3161865174770355
Atwater Salvation IPA,2.982142857142857,2.8988095238095237,3.3452380952380953,3.0892857142857144,2.9166666666666665,6.0,American IPA,Atwater Block Brewery,84,-0.28257158398628235
Atwater Shaman's Porter,3.1,3.1,3.66,3.08,2.86,6.0,American Porter,Atwater Block Brewery,25,0.21495984494686127
Atwater VJ Black,3.925,3.825,4.125,3.625,3.925,11.0,Russian Imperial Stout,Atwater Block Brewery,20,-0.049226313829422
Atwater Vanilla Java Porter,2.9546666666666668,3.2253333333333334,3.54,3.02,2.9466666666666668,6.0,American Porter,Atwater Block Brewery,375,0.21495984494686127
Atwater Voodoovator,3.407303370786517,3.404494382022472,3.752808988764045,3.3735955056179776,3.292134831460674,9.5,Doppelbock,Atwater Block Brewery,178,0.4923686683177948
Atwater Winter Bock,3.064814814814815,3.3055555555555554,3.7222222222222223,3.2962962962962963,3.074074074074074,7.5,Bock,Atwater Block Brewery,54,0.4529854655265808
Atwater's Lager,3.5,3.125,3.5,3.625,3.5,5.0,Munich Helles Lager,Atwater Block Brewery,4,0.29436808824539185
Au Maître Brasseur 2010,3.5,3.5,3.75,3.25,3.25,8.5,Belgian Strong Dark Ale,AMB - Maître Brasseur,2,-0.16589781641960144
Auburn Harvest Ale,4.0,4.0,4.0,3.5,3.5,5.2155555555555555,American Pale Ale (APA),Hoppy Brewing Co.,1,-0.3648636043071747
Auer Hell,3.1666666666666665,3.0,3.1666666666666665,2.8333333333333335,3.1666666666666665,4.7,Munich Helles Lager,Schlossbrauerei Au-Hallertau,3,0.29436808824539185
AuerBräu Rosenheimer Bajuwaren Dunkel,4.0,4.0,4.5,4.0,4.0,5.5,Munich Dunkel Lager,AuerBräu AG,1,0.2676950991153717
AuerBräu Rosenheimer Dunkel Weizen,4.0,4.0,4.5,4.0,4.0,6.220000000000001,Dunkelweizen,AuerBräu AG,1,0.5173115134239197
AuerBräu Rosenheimer Hefe Weissbier,3.75,4.0,4.125,3.875,4.0,5.5,Hefeweizen,AuerBräu AG,4,0.6190725564956665
Auerhahn Dark,4.5,4.0,4.0,4.0,4.5,4.9,Munich Dunkel Lager,Hochstiftliches Brauhaus,1,0.2676950991153717
Auerhahn Vogelsberger Urstoff,3.0,3.0,4.0,3.0,3.0,4.9,Dortmunder / Export Lager,Hochstiftliches Brauhaus,1,0.390900582075119
Auerhahn-Bräu Bütten Alt,3.45,3.25,3.8,3.5,3.3,4.9,Altbier,Hochstiftliches Brauhaus,10,0.5084108114242554
"Auerhahn-Bräu Urhahn, Helles Alt",3.7,3.2,3.2,3.6,3.6,5.76,Altbier,Hochstiftliches Brauhaus,5,0.5084108114242554
Auger Falls Dark Amber Ale,5.0,4.5,4.0,4.5,5.0,5.84,American Amber / Red Ale,Von Scheidt Brewing Company,1,-0.3161865174770355
Aught 7 I.P.A,4.0,3.5,4.0,4.0,4.5,6.1,American IPA,Bricktown Brewery,1,-0.28257158398628235
Augsburger Dark,3.392857142857143,3.0357142857142856,3.142857142857143,2.857142857142857,3.142857142857143,5.04,Munich Dunkel Lager,Stevens Point Brewery,14,0.2676950991153717
Augsburger Golden Lager,3.473684210526316,3.0526315789473686,3.3947368421052633,3.263157894736842,3.1842105263157894,5.4,Munich Helles Lager,Stevens Point Brewery,19,0.29436808824539185
Augsburger Herren Pils,3.5,3.5,2.5,3.0,3.5,4.7,German Pilsener,Brauerei S. Riegele,1,0.5836557149887085
Augsburger Oktoberfest,3.7,3.3,3.7666666666666666,3.533333333333333,3.566666666666667,5.94,Märzen / Oktoberfest,Stevens Point Brewery,15,0.37413153052330017
